case,architecture,context_len,scenario,num_clients,dcn_bandwidth_gbps,request_id,input_len,output_len,arrival_time_ms,ttft_ms,cache_retrieval_latency_ms,end_to_end_latency_ms
A,Dedicated per-client,24576,private,128,,1397,390,72,5898.962657441002,103.88924569088977,30.100000000000364,1636.692132511581
A,Dedicated per-client,24576,private,128,,1427,190,66,6007.997353539857,102.67688668387746,30.100000000000364,1536.301858538438
A,Dedicated per-client,24576,private,128,,1185,1313,135,4950.712995136759,143.23689363370795,30.100000000000364,2599.017639036285
A,Dedicated per-client,24576,private,128,,2,1002,395,9.773965852800519,116.13819126748784,30.100000000000005,7548.241136510866
A,Dedicated per-client,24576,private,128,,1339,239,95,5683.08673385907,86.58806531495065,30.100000000000364,1889.1775756999896
A,Dedicated per-client,24576,private,128,,23,1139,373,116.46562228665371,130.21051867219566,30.099999999999994,7464.7941207482645
A,Dedicated per-client,24576,private,128,,869,206,165,3713.248717766096,207.82029150028666,30.09999999999991,3871.6198263424594
A,Dedicated per-client,24576,private,128,,1482,1899,50,6238.93339683273,205.48394779355567,30.100000000000364,1346.2899263101372
A,Dedicated per-client,24576,private,128,,1289,409,97,5393.730530750466,110.38805315469745,30.100000000000364,2192.57220023062
A,Dedicated per-client,24576,private,128,,1366,1005,80,5798.9079357963,143.02531992911008,30.100000000000364,1786.6771998493596
A,Dedicated per-client,24576,private,128,,1317,429,108,5577.761797186349,132.45507135343814,30.100000000000364,2008.3215562416617
A,Dedicated per-client,24576,private,128,,1248,374,110,5232.745120294468,100.30599939668991,30.100000000000364,2358.5273817278776
A,Dedicated per-client,24576,private,128,,1680,308,18,7079.732877486591,153.40819021745392,30.100000000000364,511.7606857424562
A,Dedicated per-client,24576,private,128,,1118,215,162,4716.562962683363,88.47125952513125,30.100000000000364,2875.4422809462194
A,Dedicated per-client,24576,private,128,,90,1014,428,368.94535826467177,117.9786422813969,30.100000000000023,7221.136946105219
A,Dedicated per-client,24576,private,128,,1430,4085,64,6016.447008639622,336.7230259110438,30.100000000000364,1578.7757431046448
A,Dedicated per-client,24576,private,128,,1608,2544,32,6742.290996832329,255.83782300570783,30.100000000000364,855.4652757546246
A,Dedicated per-client,24576,private,128,,1488,2425,51,6258.967586307653,266.42754741500266,30.100000000000364,1348.6034032369325
A,Dedicated per-client,24576,private,128,,64,1043,380,260.47109558609435,145.12546308831725,30.100000000000023,7350.345647704773
A,Dedicated per-client,24576,private,128,,1743,120,12,7308.467759776684,98.84041294174858,30.100000000000364,301.9842286289777
A,Dedicated per-client,24576,private,128,,1472,200,69,6201.42179707507,87.21416503811179,30.100000000000364,1423.9528943578025
A,Dedicated per-client,24576,private,128,,1228,27,113,5142.5169228849845,89.46846700842252,30.100000000000364,2499.2801685007926
A,Dedicated per-client,24576,private,128,,14,1025,407,66.90501370510299,227.55774177995517,30.099999999999994,7596.164245839619
A,Dedicated per-client,24576,private,128,,1298,4092,91,5442.197901672923,375.2972960211855,30.100000000000364,2210.3630911415166
A,Dedicated per-client,24576,private,128,,135,1063,386,583.7750072161397,129.56533673649244,30.100000000000023,7070.365692401202
A,Dedicated per-client,24576,private,128,,11,1008,414,44.84620617098844,117.50437175139001,30.099999999999994,7617.1313784708655
A,Dedicated per-client,24576,private,128,,800,4110,174,3403.4550256348152,360.3226253261728,30.09999999999991,4264.816825584354
A,Dedicated per-client,24576,private,128,,1476,131,73,6224.415094163434,79.38727824424586,30.100000000000364,1463.4447239772453
A,Dedicated per-client,24576,private,128,,1523,385,73,6395.130972489927,101.18335973582998,30.100000000000364,1289.9023354020292
A,Dedicated per-client,24576,private,128,,1704,306,18,7176.059770389466,154.2750119598486,30.100000000000364,516.1492960543292
A,Dedicated per-client,24576,private,128,,176,1039,395,774.4061526661483,192.67774680200193,30.100000000000023,6940.7350083846595
A,Dedicated per-client,24576,private,128,,1240,392,91,5196.305020675545,252.00594705458843,30.100000000000364,2507.364857550687
A,Dedicated per-client,24576,private,128,,1276,4750,115,5350.011254733429,371.2553705795781,30.100000000000364,2363.462754992476
A,Dedicated per-client,24576,private,128,,1328,411,93,5631.822727934684,100.57110047150672,30.100000000000364,2084.3539658264144
A,Dedicated per-client,24576,private,128,,1369,395,90,5803.550429231213,94.03378721806166,30.100000000000364,1924.0082308050223
A,Dedicated per-client,24576,private,128,,157,1003,372,670.4290118879574,116.16699553804915,30.100000000000023,7056.0776991085995
A,Dedicated per-client,24576,private,128,,1349,431,99,5714.31659512248,95.55257283996525,30.100000000000364,2013.502591904621
A,Dedicated per-client,24576,private,128,,764,1314,220,3240.1073566155274,152.66219164173162,30.09999999999991,4495.496861688633
A,Dedicated per-client,24576,private,128,,1415,407,92,5936.149058931955,100.6034561065544,30.100000000000364,1805.7586590501814
A,Dedicated per-client,24576,private,128,,1358,462,77,5753.041576673478,107.4220114381169,30.100000000000364,2001.0100485753983
A,Dedicated per-client,24576,private,128,,99,985,414,432.1954809811393,163.86051555105826,30.100000000000023,7323.522975004253
A,Dedicated per-client,24576,private,128,,1435,390,86,6030.127682240982,103.60614948699367,30.100000000000364,1727.6277111602958
A,Dedicated per-client,24576,private,128,,1508,4083,46,6330.1144277871645,429.44266346454333,30.100000000000364,1451.2703503060693
A,Dedicated per-client,24576,private,128,,1083,50,154,4585.585975514488,83.6735783467484,30.100000000000364,3189.1750567505314
A,Dedicated per-client,24576,private,128,,134,1137,385,582.1423313545565,138.14738787719796,30.100000000000023,7198.406722813834
A,Dedicated per-client,24576,private,128,,1401,89,87,5906.476537839175,96.72661836528096,30.100000000000364,1883.3245211034946
A,Dedicated per-client,24576,private,128,,1486,1995,50,6251.476199933224,241.41048195245094,30.100000000000364,1546.0224989487779
A,Dedicated per-client,24576,private,128,,207,1068,381,882.1191356638313,137.30331830265106,30.100000000000023,6911.146069248452
A,Dedicated per-client,24576,private,128,,1344,4074,68,5704.914010386367,371.1518856808898,30.100000000000364,2101.0961411049884
A,Dedicated per-client,24576,private,128,,1753,324,18,7332.446004398158,98.82940685739777,30.100000000000364,473.7229715315316
A,Dedicated per-client,24576,private,128,,128,1233,373,556.1922507970352,143.26208227095697,30.100000000000023,7256.246763209185
A,Dedicated per-client,24576,private,128,,1780,238,14,7459.189869688079,93.51710009767976,30.100000000000364,354.3470630940192
A,Dedicated per-client,24576,private,128,,697,206,217,2947.5465217604615,89.27265520268293,30.09999999999991,4877.654750400867
A,Dedicated per-client,24576,private,128,,1646,1717,28,6931.066243132205,206.13541114922918,30.100000000000364,909.8440245288793
A,Dedicated per-client,24576,private,128,,1264,237,94,5311.003169761979,207.36800245482573,30.100000000000364,2543.018234866782
A,Dedicated per-client,24576,private,128,,1515,2611,55,6370.6908596827325,256.810435092576,30.100000000000364,1471.727426601362
A,Dedicated per-client,24576,private,128,,1277,417,96,5352.269311791943,117.98164811150309,30.100000000000364,2496.8894873123245
A,Dedicated per-client,24576,private,128,,1211,448,128,5080.050794727611,103.64157442304804,30.100000000000364,2770.394182567906
A,Dedicated per-client,24576,private,128,,1425,393,82,6006.554057342716,99.6912492942256,30.100000000000364,1848.6909313695314
A,Dedicated per-client,24576,private,128,,1204,17,156,5063.487064206482,87.55337632870032,30.100000000000364,2789.2162292180965
A,Dedicated per-client,24576,private,128,,1179,1821,143,4925.20842818192,182.51027045996034,30.100000000000364,2931.370912813206
A,Dedicated per-client,24576,private,128,,1587,4107,49,6670.566410289273,337.8611010636423,30.100000000000364,1184.8705003582709
A,Dedicated per-client,24576,private,128,,301,459,356,1245.3737616722265,92.31354547796286,30.09999999999991,6616.206474065766
A,Dedicated per-client,24576,private,128,,1438,235,86,6047.1628655733975,113.70686474569538,30.100000000000364,1812.2920734962909
A,Dedicated per-client,24576,private,128,,51,1117,401,226.43339038560256,130.08277316975435,30.099999999999994,7641.367178976077
A,Dedicated per-client,24576,private,128,,144,933,401,613.8483972295935,111.82003153079575,30.100000000000023,7260.377731144827
A,Dedicated per-client,24576,private,128,,1361,406,94,5764.413087294486,108.79550841890887,30.100000000000364,2112.175066834182
A,Dedicated per-client,24576,private,128,,1409,426,88,5922.382115694036,89.87501699155746,30.100000000000364,1977.7206962536748
A,Dedicated per-client,24576,private,128,,863,4078,193,3666.684413038411,333.707716959942,30.09999999999991,4218.805749031981
A,Dedicated per-client,24576,private,128,,271,1042,403,1152.0644123280779,145.0531840638339,30.09999999999991,6740.962083002113
A,Dedicated per-client,24576,private,128,,1449,956,59,6116.301114155471,139.51129936445068,30.100000000000364,1781.178409819494
A,Dedicated per-client,24576,private,128,,1006,7,145,4267.759218812705,115.84214380638605,30.100000000000364,3638.3312036133657
A,Dedicated per-client,24576,private,128,,1396,400,91,5893.526202786989,91.08868404046189,30.100000000000364,2013.8607833998713
A,Dedicated per-client,24576,private,128,,1115,5977,116,4693.9757376846965,505.97581129372975,30.100000000000364,3217.3801639625144
A,Dedicated per-client,24576,private,128,,1258,1709,119,5295.672302872131,181.2895630285102,30.100000000000364,2612.3557631985523
A,Dedicated per-client,24576,private,128,,1388,372,77,5868.248921451442,264.96423817599134,30.100000000000364,2060.9428581360507
A,Dedicated per-client,24576,private,128,,1611,1523,50,6774.042609206679,189.5789590110444,30.100000000000364,1153.4898865830128
A,Dedicated per-client,24576,private,128,,1253,397,108,5259.592499469603,115.17755941698215,30.100000000000364,2673.6568249644442
A,Dedicated per-client,24576,private,128,,1617,1785,58,6816.0789738037765,177.1931628206694,30.100000000000364,1111.819062682709
A,Dedicated per-client,24576,private,128,,1292,393,108,5415.632189016114,109.25948779195096,30.100000000000364,2522.9669025051335
A,Dedicated per-client,24576,private,128,,220,1128,394,924.0165075019514,155.52687131620849,30.100000000000023,7015.551202789741
A,Dedicated per-client,24576,private,128,,146,1112,404,617.6423878671702,141.08505476837308,30.100000000000023,7325.706610576393
A,Dedicated per-client,24576,private,128,,951,161,168,4047.8020869023508,95.7911134877836,30.09999999999991,3904.6874626640697
A,Dedicated per-client,24576,private,128,,1206,399,96,5073.258177515085,109.825722795209,30.100000000000364,2892.9273269138284
A,Dedicated per-client,24576,private,128,,24,1110,396,117.11271731407028,129.7841219477042,30.10000000000001,7839.499821518662
A,Dedicated per-client,24576,private,128,,1433,385,85,6020.069989630503,111.05363088393187,30.100000000000364,1937.1474123702583
A,Dedicated per-client,24576,private,128,,1758,237,14,7360.3144676102365,283.7584074644428,30.100000000000364,598.730914463069
A,Dedicated per-client,24576,private,128,,779,194,217,3321.150350958896,87.88789827473556,30.09999999999991,4639.124194711374
A,Dedicated per-client,24576,private,128,,1325,1730,107,5611.410248992434,212.95067485613708,30.100000000000364,2350.2912668491017
A,Dedicated per-client,24576,private,128,,4,1010,421,20.246410730173597,117.62054009028536,30.100000000000005,7962.683521606691
A,Dedicated per-client,24576,private,128,,1232,397,108,5160.305172011399,387.9493412616712,30.100000000000364,2823.6302177852676
A,Dedicated per-client,24576,private,128,,1453,404,92,6121.693055976619,96.7523880593917,30.100000000000364,1869.058527489141
A,Dedicated per-client,24576,private,128,,1789,91,16,7494.373069653072,112.00571646238313,30.100000000000364,530.9619650008353
A,Dedicated per-client,24576,private,128,,162,1135,395,717.2902311467149,146.03114488632355,30.100000000000023,7314.667436381079
A,Dedicated per-client,24576,private,128,,1484,383,63,6240.954124107888,102.5913374498632,30.100000000000364,1816.2748464547522
A,Dedicated per-client,24576,private,128,,1461,413,93,6152.605934426591,98.0302343645435,30.100000000000364,1915.6157416628748
A,Dedicated per-client,24576,private,128,,173,1208,415,765.7474200999429,154.39164799435935,30.100000000000023,7303.830780955478
A,Dedicated per-client,24576,private,128,,1183,2010,95,4936.607327286986,255.69767010060696,30.100000000000364,3143.0763520822074
A,Dedicated per-client,24576,private,128,,1412,399,107,5925.94593366497,107.14470091969724,30.100000000000364,2169.6528078071797
A,Dedicated per-client,24576,private,128,,1426,212,90,6006.777050581571,103.89718964216354,30.100000000000364,2076.8449979695133
A,Dedicated per-client,24576,private,128,,29,1066,406,133.05663863958037,137.44756710919282,30.099999999999994,7966.079846462149
A,Dedicated per-client,24576,private,128,,1196,406,96,5009.413278356504,182.89171903108945,30.100000000000364,3096.598477930849
A,Dedicated per-client,24576,private,128,,1383,398,88,5838.719431049001,108.60073783807366,30.100000000000364,2288.0035871214322
A,Dedicated per-client,24576,private,128,,1394,393,108,5890.735330820546,103.04500594259025,30.100000000000364,2214.4215844847804
A,Dedicated per-client,24576,private,128,,1494,2710,71,6275.283405271988,250.74035648130848,30.100000000000364,1838.5027252941873
A,Dedicated per-client,24576,private,128,,1398,398,120,5901.0488600124145,90.01855040985356,30.100000000000364,2213.176254451314
A,Dedicated per-client,24576,private,128,,1500,380,85,6299.1986733058975,112.79761401211726,30.100000000000364,1817.5144120083178
A,Dedicated per-client,24576,private,128,,1177,191,161,4917.225772302541,91.16818864456036,30.100000000000364,3204.3868329848947
A,Dedicated per-client,24576,private,128,,161,1037,409,715.2326605719409,129.60661116356152,30.100000000000023,7409.9067442713485
A,Dedicated per-client,24576,private,128,,74,1094,391,305.67251714323265,129.7543668192955,30.100000000000023,7825.106481978224
A,Dedicated per-client,24576,private,128,,1568,4080,51,6587.579834281728,367.951317367766,30.100000000000364,1549.4903736105116
A,Dedicated per-client,24576,private,128,,1529,248,63,6414.512143418364,193.32393360214246,30.100000000000364,1726.8053082742226
A,Dedicated per-client,24576,private,128,,7,1115,413,36.04730902612548,129.83148115730765,30.1,8101.658419880203
A,Dedicated per-client,24576,private,128,,973,206,176,4128.286813446529,103.54300527574378,30.100000000000364,4014.7111485355827
A,Dedicated per-client,24576,private,128,,1720,1708,42,7232.978782920822,175.83840039128427,30.100000000000364,915.8969429138451
A,Dedicated per-client,24576,private,128,,1057,17,157,4489.3106366694965,95.91697686513089,30.100000000000364,3668.1563830446057
A,Dedicated per-client,24576,private,128,,1503,396,89,6308.052000208122,96.60840879301122,30.100000000000364,1848.5366271212097
A,Dedicated per-client,24576,private,128,,1578,4079,58,6611.62682220259,365.4013269862753,30.100000000000364,1545.929683341552
A,Dedicated per-client,24576,private,128,,1735,374,42,7283.4688891689775,100.00281315016036,30.100000000000364,876.6077404907364
A,Dedicated per-client,24576,private,128,,1481,395,92,6236.907065348262,108.40920245484904,30.100000000000364,1935.3224811142436
A,Dedicated per-client,24576,private,128,,1294,203,138,5428.954169345547,102.87072860535864,30.100000000000364,2744.947488654251
A,Dedicated per-client,24576,private,128,,1612,374,77,6781.679185134753,104.28626398045981,30.100000000000364,1391.6336474114223
A,Dedicated per-client,24576,private,128,,1573,212,77,6602.889378973741,86.86811776543527,30.100000000000364,1572.2278056760088
A,Dedicated per-client,24576,private,128,,127,1057,398,554.8645493567072,140.73930624782975,30.100000000000023,7629.168600983516
A,Dedicated per-client,24576,private,128,,1440,181,92,6063.580400403435,91.22181560855825,30.100000000000364,2137.818317651828
A,Dedicated per-client,24576,private,128,,1220,181,123,5110.09355005516,96.7790735897679,30.100000000000364,3082.172518295645
A,Dedicated per-client,24576,private,128,,1442,381,81,6077.64345179464,100.72365232810807,30.100000000000364,2122.961248058271
A,Dedicated per-client,24576,private,128,,1454,979,93,6123.225077562669,141.9622234683402,30.100000000000364,2078.8731120715947
A,Dedicated per-client,24576,private,128,,1864,315,18,7759.534444949128,97.62497271516804,30.100000000000364,465.2676178634847
A,Dedicated per-client,24576,private,128,,886,197,198,3804.3952819106366,86.4302244039086,30.09999999999991,4407.474668465404
A,Dedicated per-client,24576,private,128,,1376,4081,74,5827.927384034286,401.52440943506554,30.100000000000364,2403.2459460113905
A,Dedicated per-client,24576,private,128,,1391,433,112,5881.891683134548,103.56727651719211,30.100000000000364,2336.574751823434
A,Dedicated per-client,24576,private,128,,230,1091,376,968.9471524298132,138.25086451719233,30.100000000000023,7257.737914819056
A,Dedicated per-client,24576,private,128,,1403,2424,107,5910.497818130914,217.52239542209009,30.100000000000364,2320.015197841287
A,Dedicated per-client,24576,private,128,,1364,410,123,5778.994006018164,104.99358434160513,30.100000000000364,2455.5182257846836
A,Dedicated per-client,24576,private,128,,1404,181,113,5911.464404215117,90.95898607203435,30.100000000000364,2341.077850957824
A,Dedicated per-client,24576,private,128,,1690,381,61,7120.4463468316935,98.66742188421722,30.100000000000364,1134.2097380814048
A,Dedicated per-client,24576,private,128,,1651,1893,63,6957.8524637714445,217.13092028416122,30.100000000000364,1304.2871669635488
A,Dedicated per-client,24576,private,128,,100,1103,371,435.0011471031729,145.1424296215405,30.100000000000023,7839.208297257123
A,Dedicated per-client,24576,private,128,,370,1129,396,1508.069884385002,130.21637276517572,30.09999999999991,6763.260999029293
A,Dedicated per-client,24576,private,128,,1444,400,98,6087.192900561597,99.38766105367085,30.100000000000364,2188.8361207457656
A,Dedicated per-client,24576,private,128,,1270,402,132,5331.777492639529,138.88033385456856,30.100000000000364,2946.276938025874
A,Dedicated per-client,24576,private,128,,1490,393,97,6262.488821234562,106.11129266201442,30.100000000000364,2013.9625713387968
A,Dedicated per-client,24576,private,128,,1255,906,114,5264.686603074843,253.68456914196122,30.100000000000364,3031.6752320560818
A,Dedicated per-client,24576,private,128,,872,209,217,3728.1536694267797,104.71233195424338,30.09999999999991,4551.767897764472
A,Dedicated per-client,24576,private,128,,413,961,388,1714.7852749034823,113.60006753171547,30.09999999999991,6573.132451316344
A,Dedicated per-client,24576,private,128,,953,206,217,4050.054383156764,81.15106468277008,30.09999999999991,4246.103128701637
A,Dedicated per-client,24576,private,128,,1633,3105,56,6878.101366540681,290.7400030228582,30.100000000000364,1424.332694081384
A,Dedicated per-client,24576,private,128,,1282,225,123,5367.809929448811,92.57208391751738,30.100000000000364,2943.4601930776807
A,Dedicated per-client,24576,private,128,,795,209,217,3381.9147609207635,94.11697146401139,30.09999999999991,4929.0648409917485
A,Dedicated per-client,24576,private,128,,1478,400,102,6225.980810995754,91.23017829061519,30.100000000000364,2102.1470341449585
A,Dedicated per-client,24576,private,128,,334,1104,380,1367.8584706784482,143.60420337977916,30.09999999999991,6946.07608944797
A,Dedicated per-client,24576,private,128,,1742,4083,38,7306.92996792756,327.05820473663334,30.100000000000364,1015.0697390713585
A,Dedicated per-client,24576,private,128,,1334,2671,107,5653.160355307688,271.0637141675006,30.100000000000364,2683.0649274508987
A,Dedicated per-client,24576,private,128,,1620,376,74,6822.269420220461,93.62039952790201,30.100000000000364,1514.0976375506661
A,Dedicated per-client,24576,private,128,,1400,383,90,5906.140914053572,99.1713414931537,30.100000000000364,2451.8854375954297
A,Dedicated per-client,24576,private,128,,1112,209,179,4689.357047582627,91.29842430424287,30.100000000000364,3676.1440701783267
A,Dedicated per-client,24576,private,128,,1379,437,109,5835.279298966793,104.91658394884143,30.100000000000364,2516.443276184108
A,Dedicated per-client,24576,private,128,,948,4085,200,4042.018758267665,336.1708724980822,30.09999999999991,4315.001710849327
A,Dedicated per-client,24576,private,128,,1560,375,83,6539.606231276723,108.13686695917022,30.100000000000364,1828.2829145255819
A,Dedicated per-client,24576,private,128,,1307,411,152,5491.271827266506,98.34343461900244,30.100000000000364,2879.3228193892246
A,Dedicated per-client,24576,private,128,,159,1155,424,680.1339994907777,205.18952072225977,30.100000000000023,7713.296161039643
A,Dedicated per-client,24576,private,128,,1372,26,133,5815.092388747897,83.02533136753573,30.100000000000364,2561.4746696558104
A,Dedicated per-client,24576,private,128,,1474,1593,84,6204.277960602463,208.81899249344315,30.100000000000364,2183.2954474050966
A,Dedicated per-client,24576,private,128,,899,200,217,3854.8084951357037,88.45842302408391,30.09999999999991,4534.836887309628
A,Dedicated per-client,24576,private,128,,34,1096,395,145.12886004943235,223.7283699078633,30.099999999999994,8262.773434595769
A,Dedicated per-client,24576,private,128,,1470,383,83,6192.871025644818,108.92728908166373,30.100000000000364,2214.7654006831945
A,Dedicated per-client,24576,private,128,,1569,4084,66,6598.692052497726,402.3160578539919,30.100000000000364,1810.55846157203
A,Dedicated per-client,24576,private,128,,1311,393,94,5534.0485141808695,111.10597664451507,30.100000000000364,2884.8768126726354
A,Dedicated per-client,24576,private,128,,1371,181,91,5809.722280103607,102.76757851352068,30.100000000000364,2610.852742948603
A,Dedicated per-client,24576,private,128,,1672,374,63,7045.449800708593,96.3985887335366,30.100000000000364,1372.6361073594217
A,Dedicated per-client,24576,private,128,,1688,4089,43,7108.720156010823,367.11496137014456,30.100000000000364,1314.2139348867904
A,Dedicated per-client,24576,private,128,,969,197,217,4099.310518450546,90.98110427521715,30.100000000000364,4320.588270820708
A,Dedicated per-client,24576,private,128,,1643,1813,53,6916.71804182741,221.48091703296996,30.100000000000364,1518.090980565462
A,Dedicated per-client,24576,private,128,,1382,404,128,5838.432376892015,95.81398193919449,30.100000000000364,2594.4311547504967
A,Dedicated per-client,24576,private,128,,1787,379,48,7481.944991694747,109.63153931481702,30.100000000000364,950.2041045432597
A,Dedicated per-client,24576,private,128,,1536,407,88,6454.058457836337,107.44694873471963,30.100000000000364,1988.4411324208895
A,Dedicated per-client,24576,private,128,,149,1071,397,631.9666612982285,156.62942062882973,30.100000000000023,7810.770565627127
A,Dedicated per-client,24576,private,128,,1594,1366,101,6701.961285191333,150.18654546088965,30.100000000000364,1751.9121058067576
A,Dedicated per-client,24576,private,128,,1583,181,74,6627.734996730073,98.06854235854462,30.100000000000364,1837.1985028133013
A,Dedicated per-client,24576,private,128,,1423,1895,113,6002.3771874907925,197.0826293051341,30.100000000000364,2452.557763587587
A,Dedicated per-client,24576,private,128,,1390,387,85,5877.536367580297,109.39905544610428,30.100000000000364,2598.6515655008197
A,Dedicated per-client,24576,private,128,,1526,396,110,6405.172658474724,99.95077036651583,30.100000000000364,2059.2105223182944
A,Dedicated per-client,24576,private,128,,232,1226,379,989.8690528559747,157.7262332160418,30.100000000000023,7485.24550425841
A,Dedicated per-client,24576,private,128,,1683,4081,42,7085.950056983131,406.70633852127867,30.100000000000364,1392.7684114677195
A,Dedicated per-client,24576,private,128,,1927,333,18,7999.64523949393,93.52189360349439,30.100000000000364,479.0732289569205
A,Dedicated per-client,24576,private,128,,1723,1698,50,7240.330327837435,208.7102278139655,30.100000000000364,1238.3164623599096
A,Dedicated per-client,24576,private,128,,1740,4074,39,7300.778014743352,397.92393416294,30.100000000000364,1184.8760514256492
A,Dedicated per-client,24576,private,128,,1826,912,42,7623.978985674427,120.89373663070273,30.100000000000364,862.2517341671091
A,Dedicated per-client,24576,private,128,,33,1057,440,144.93643791016038,129.3567222822023,30.099999999999994,8348.738281815158
A,Dedicated per-client,24576,private,128,,1330,853,106,5636.200620785036,139.40667808452872,30.100000000000364,2863.8005140100113
A,Dedicated per-client,24576,private,128,,1551,388,73,6511.5601708134745,121.2431974118499,30.100000000000364,1988.440963981573
A,Dedicated per-client,24576,private,128,,1561,428,101,6541.068948719174,100.40994953757581,30.100000000000364,1969.4747136692877
A,Dedicated per-client,24576,private,128,,1705,4161,53,7177.8296671326525,374.8773026531062,30.100000000000364,1333.4292967523625
A,Dedicated per-client,24576,private,128,,1659,2878,48,6989.581723193349,291.69579291562786,30.100000000000364,1530.4903961577675
A,Dedicated per-client,24576,private,128,,1520,2252,96,6392.516709634806,230.44207034510782,30.100000000000364,2140.3217712386895
A,Dedicated per-client,24576,private,128,,1575,433,93,6604.813585996584,97.57335033349227,30.100000000000364,1947.3095167792108
A,Dedicated per-client,24576,private,128,,1581,208,100,6619.625299564978,85.08336254678215,30.100000000000364,1939.5173464870122
A,Dedicated per-client,24576,private,128,,1665,1381,82,7022.69757679585,154.25221636141487,30.100000000000364,1536.7319186073382
A,Dedicated per-client,24576,private,128,,1556,415,90,6534.250218396799,95.16409699220185,30.100000000000364,2035.903830517027
A,Dedicated per-client,24576,private,128,,1527,399,107,6410.824675574948,107.12873170257808,30.100000000000364,2167.162628968452
A,Dedicated per-client,24576,private,128,,998,2247,178,4235.228303017569,238.18658775559743,30.100000000000364,4345.718054858074
A,Dedicated per-client,24576,private,128,,1790,227,60,7498.314941455658,82.88423079477798,30.100000000000364,1078.8037792463665
A,Dedicated per-client,24576,private,128,,287,1170,423,1202.8518256996244,130.35534811916386,30.09999999999991,7375.877091199629
A,Dedicated per-client,24576,private,128,,572,1316,234,2433.0222167666593,176.4702619928562,30.09999999999991,6162.2488716837215
A,Dedicated per-client,24576,private,128,,297,1073,396,1226.757817500919,143.35069093581774,30.09999999999991,7361.414902153136
A,Dedicated per-client,24576,private,128,,1408,2937,86,5920.399315562367,324.22039480487274,30.100000000000364,2683.124626562698
A,Dedicated per-client,24576,private,128,,930,200,217,3983.6567606322396,92.63101174826488,30.09999999999991,4618.460551967152
A,Dedicated per-client,24576,private,128,,1572,408,91,6601.985833090906,104.69585738775186,30.100000000000364,1998.9539685042164
A,Dedicated per-client,24576,private,128,,1599,231,89,6715.95867138673,93.83388906770415,30.100000000000364,1895.298146353749
A,Dedicated per-client,24576,private,128,,1312,1887,130,5541.354924472621,219.4750867764542,30.100000000000364,3090.8339171141733
A,Dedicated per-client,24576,private,128,,1701,3384,51,7173.011247730154,339.8919697177462,30.100000000000364,1478.3457680101546
A,Dedicated per-client,24576,private,128,,1479,818,121,6227.356327176579,120.40941541638858,30.100000000000364,2422.9602639293416
A,Dedicated per-client,24576,private,128,,1589,402,103,6674.816739585069,93.72929072402621,30.100000000000364,1975.6943206450833
A,Dedicated per-client,24576,private,128,,49,1037,414,221.7419514473051,144.93424640629433,30.099999999999994,8436.732290689493
A,Dedicated per-client,24576,private,128,,1833,2220,43,7634.820344549423,208.77684396035693,30.100000000000364,1034.6733362001805
A,Dedicated per-client,24576,private,128,,1274,181,134,5343.954143932422,343.56294303929553,30.100000000000364,3333.991791041055
A,Dedicated per-client,24576,private,128,,5,1024,401,20.700555256357973,150.9406127759125,30.1,8671.645529737547
A,Dedicated per-client,24576,private,128,,1517,2524,90,6378.051020744276,290.9226592868263,30.100000000000364,2300.4903955900836
A,Dedicated per-client,24576,private,128,,1679,202,82,7072.0514271770535,87.47730656840213,30.100000000000364,1608.3339652101677
A,Dedicated per-client,24576,private,128,,1222,1314,176,5113.272337478623,159.39774408440098,30.100000000000364,3586.4761363093194
A,Dedicated per-client,24576,private,128,,1252,1766,135,5257.585947679868,429.93113929184983,30.100000000000364,3441.3249911120956
A,Dedicated per-client,24576,private,128,,1770,4091,44,7420.05563066737,380.4326479797501,30.100000000000364,1280.4437553242406
A,Dedicated per-client,24576,private,128,,1554,390,83,6530.8273432239275,104.30428542557911,30.100000000000364,2186.674011879446
A,Dedicated per-client,24576,private,128,,1373,403,107,5823.625668180019,115.77319782690938,30.100000000000364,2895.2812567470974
A,Dedicated per-client,24576,private,128,,1668,391,91,7030.873817860903,168.08093315302176,30.100000000000364,1689.94238823871
A,Dedicated per-client,24576,private,128,,1538,1700,90,6454.854234580217,188.92164048125414,30.100000000000364,2273.721238267698
A,Dedicated per-client,24576,private,128,,1296,1848,132,5438.281394232948,232.66676898055357,30.100000000000364,3293.037326304241
A,Dedicated per-client,24576,private,128,,1150,181,157,4820.41204509243,97.15663442981167,30.100000000000364,3918.6644641937337
A,Dedicated per-client,24576,private,128,,1761,4074,40,7375.203476745063,413.1853318622161,30.100000000000364,1368.2711406659955
A,Dedicated per-client,24576,private,128,,1586,404,78,6664.317398825467,102.08133788999658,30.100000000000364,2079.6097807258166
A,Dedicated per-client,24576,private,128,,1407,66,141,5919.160142689698,113.93049189496924,30.100000000000364,2828.3826107804052
A,Dedicated per-client,24576,private,128,,1776,385,61,7451.35095031359,102.29294964191286,30.100000000000364,1301.6597694201846
A,Dedicated per-client,24576,private,128,,1514,4073,84,6365.466242733756,407.8399886984744,30.100000000000364,2398.3029640143677
A,Dedicated per-client,24576,private,128,,1195,200,179,5009.3021728246085,85.52432434116236,30.100000000000364,3754.509841261711
A,Dedicated per-client,24576,private,128,,263,1042,394,1124.259293854833,139.0453898217288,30.09999999999991,7658.261866077079
